userName,neg,neu,pos,compound,userImage_x,content_x,score_x,thumbsUpCount_x,reviewCreatedVersion_x,at_x,replyContent_x,repliedAt_x,appVersion_x,bert_star,bert_confidence,userImage_y,content_y,score_y,thumbsUpCount_y,reviewCreatedVersion_y,at_y,replyContent_y,repliedAt_y,appVersion_y,bert_3,vader_3,vader_star,diff
User_89,0.0,0.0,1.0,0.4215,,Nice,4,0,4.556.10005,2024-12-18 12:56:13,,,4.556.10005,4.0,0.4368409216403961,,Nice,4,0,4.556.10005,2024-12-18 12:56:13,,,4.556.10005,pos,pos,3,0.0
User_90,0.0,0.263,0.737,0.4215,,Nice service,5,0,4.556.10005,2024-12-18 12:54:51,,,4.556.10005,4.0,0.474926620721817,,Nice service,5,0,4.556.10005,2024-12-18 12:54:51,,,4.556.10005,pos,pos,3,1.0
User_91,0.0,0.0,1.0,0.4215,,Nice,5,0,,2024-12-18 12:53:33,,,,4.0,0.4368409216403961,,Nice,5,0,,2024-12-18 12:53:33,,,,pos,pos,3,1.0
User_92,0.487,0.513,0.0,-0.5849,,Auto service is very bad,2,0,,2024-12-18 12:52:43,,,,1.0,0.6879801750183105,,Auto service is very bad,2,0,,2024-12-18 12:52:43,,,,neg,neg,1,1.0
User_93,0.0,1.0,0.0,0.0,,Exelent,5,0,4.556.10005,2024-12-18 12:47:26,,,4.556.10005,5.0,0.5766047835350037,,Exelent,5,0,4.556.10005,2024-12-18 12:47:26,,,4.556.10005,pos,neu,3,0.0
User_94,0.0,0.0,1.0,0.4404,,Good,5,0,,2024-12-18 12:47:25,,,,4.0,0.49696317315101624,,Good,5,0,,2024-12-18 12:47:25,,,,pos,pos,3,1.0
User_95,0.0,0.759,0.241,0.2263,,It's was okay 👍 he arrived in time,5,0,4.556.10005,2024-12-18 12:46:25,,,4.556.10005,3.0,0.742146372795105,,It's was okay 👍 he arrived in time,5,0,4.556.10005,2024-12-18 12:46:25,,,4.556.10005,neu,pos,3,2.0
User_96,0.083,0.841,0.076,-0.1629,,Auto Driver accepted my request. And not moving towards me. I have waited for auto around 20 minutes after than i have called auto driver and he said he will come to me but he never moved the vehicle at all towards me and then I canceled the booking. After then I booked bike and auto cancellation charges included in bike ride. I'm very disappointed by Uber and Uber Autorikshaw Drivers. Now I'm using private travels vehicles and I'm happy now.,1,0,4.556.10005,2024-12-18 12:42:57,,,4.556.10005,1.0,0.5026860237121582,,Auto Driver accepted my request. And not moving towards me. I have waited for auto around 20 minutes after than i have called auto driver and he said he will come to me but he never moved the vehicle at all towards me and then I canceled the booking. After then I booked bike and auto cancellation charges included in bike ride. I'm very disappointed by Uber and Uber Autorikshaw Drivers. Now I'm using private travels vehicles and I'm happy now.,1,0,4.556.10005,2024-12-18 12:42:57,,,4.556.10005,neg,neg,1,0.0
User_97,0.0,0.0,1.0,0.6369,,Best,5,0,4.556.10005,2024-12-18 12:42:19,,,4.556.10005,5.0,0.7400625944137573,,Best,5,0,4.556.10005,2024-12-18 12:42:19,,,4.556.10005,pos,pos,3,0.0
User_98,0.098,0.764,0.138,0.6908,,"100 cancellation before someone accepts, only to then cancel on you when they're like 2min away. This company became a joke, extremely unreliable. Also some serious creeps using this, it's becoming unsafe especially for female riders. And if you report it..guess what, someone copy and pastes the same response to you and there's no consequences. it's hard to report anything, and there's no way at all to contact a human. I hope they go bust. Use Didi it's better. They also buy 5 star reviews.",1,0,,2024-12-18 12:35:44,,,,1.0,0.8687804937362671,,"100 cancellation before someone accepts, only to then cancel on you when they're like 2min away. This company became a joke, extremely unreliable. Also some serious creeps using this, it's becoming unsafe especially for female riders. And if you report it..guess what, someone copy and pastes the same response to you and there's no consequences. it's hard to report anything, and there's no way at all to contact a human. I hope they go bust. Use Didi it's better. They also buy 5 star reviews.",1,0,,2024-12-18 12:35:44,,,,neg,pos,3,0.0
User_99,0.0,0.588,0.412,0.7906,,I love that the fairs are so cheap and the drivers are nice,5,0,4.556.10005,2024-12-18 12:34:40,,,4.556.10005,5.0,0.6363095641136169,,I love that the fairs are so cheap and the drivers are nice,5,0,4.556.10005,2024-12-18 12:34:40,,,4.556.10005,pos,pos,3,0.0
User_100,0.0,0.408,0.592,0.4404,,Good 👍👍👍👍 Kis,5,0,4.556.10005,2024-12-18 12:34:29,,,4.556.10005,4.0,0.48650994896888733,,Good 👍👍👍👍 Kis,5,0,4.556.10005,2024-12-18 12:34:29,,,4.556.10005,pos,pos,3,1.0
User_101,0.13,0.632,0.238,0.4404,,"Mai ieftin decât Bolt, în cazul în care te și ia cineva, e singura aplicație pe care mi s au anulat curse",2,0,4.556.10005,2024-12-18 12:32:28,,,4.556.10005,1.0,0.3611997961997986,,"Mai ieftin decât Bolt, în cazul în care te și ia cineva, e singura aplicație pe care mi s au anulat curse",2,0,4.556.10005,2024-12-18 12:32:28,,,4.556.10005,neg,pos,3,1.0
User_102,0.0,0.573,0.427,0.7146,,The driver was on time. Very courteous and well behaved.,5,0,4.556.10005,2024-12-18 12:29:37,,,4.556.10005,5.0,0.4948275089263916,,The driver was on time. Very courteous and well behaved.,5,0,4.556.10005,2024-12-18 12:29:37,,,4.556.10005,pos,pos,3,0.0
User_103,0.24,0.76,0.0,-0.8354,,Very bad experience Very fraud wala log aur company hai Dikhaye smay Kam Paisa dikhate aur phir jyada paise lete. Koi bhi z uber se trip na karein,1,0,,2024-12-18 12:27:27,,,,1.0,0.9455969333648682,,Very bad experience Very fraud wala log aur company hai Dikhaye smay Kam Paisa dikhate aur phir jyada paise lete. Koi bhi z uber se trip na karein,1,0,,2024-12-18 12:27:27,,,,neg,neg,1,0.0
User_104,0.0,1.0,0.0,0.0,,Exelent,5,0,4.556.10005,2024-12-18 12:24:15,,,4.556.10005,5.0,0.5766047835350037,,Exelent,5,0,4.556.10005,2024-12-18 12:24:15,,,4.556.10005,pos,neu,3,0.0
User_105,0.0,0.238,0.762,0.4927,,Very good,5,0,4.556.10005,2024-12-18 12:23:30,,,4.556.10005,5.0,0.5479443073272705,,Very good,5,0,4.556.10005,2024-12-18 12:23:30,,,4.556.10005,pos,pos,3,0.0
User_106,0.057,0.854,0.089,0.4588,,"I would have given even lesser rating if there was an option. When I booked a cab on my last ride, the final amount shown was 70 percent more than what was initially shown and there is no way to contact the customer support to sort it out. Initially it has shown 300 and I had to pay 524. I hope u respond uber",1,0,,2024-12-18 12:22:22,,,,1.0,0.4513801634311676,,"I would have given even lesser rating if there was an option. When I booked a cab on my last ride, the final amount shown was 70 percent more than what was initially shown and there is no way to contact the customer support to sort it out. Initially it has shown 300 and I had to pay 524. I hope u respond uber",1,0,,2024-12-18 12:22:22,,,,neg,pos,3,0.0
User_107,0.677,0.323,0.0,-0.2732,,Low price,5,0,4.556.10005,2024-12-18 12:19:39,,,4.556.10005,2.0,0.3330737352371216,,Low price,5,0,4.556.10005,2024-12-18 12:19:39,,,4.556.10005,neg,neg,1,3.0
User_108,0.0,0.6,0.4,0.8748,,"Awesome app, rides come quick and drivers are very efficient and polite, and puts the customers safety 1st.",5,0,4.556.10005,2024-12-18 12:19:19,,,4.556.10005,5.0,0.9002886414527893,,"Awesome app, rides come quick and drivers are very efficient and polite, and puts the customers safety 1st.",5,0,4.556.10005,2024-12-18 12:19:19,,,4.556.10005,pos,pos,3,0.0
User_109,0.0,0.256,0.744,0.4404,,Good experience,5,0,,2024-12-18 12:15:07,,,,4.0,0.5123401880264282,,Good experience,5,0,,2024-12-18 12:15:07,,,,pos,pos,3,1.0
User_110,0.0,0.0,1.0,0.6369,,Best,3,0,4.556.10005,2024-12-18 12:13:47,,,4.556.10005,5.0,0.7400625944137573,,Best,3,0,4.556.10005,2024-12-18 12:13:47,,,4.556.10005,pos,pos,3,2.0
User_111,0.0,0.517,0.483,0.4215,,Satisfied with the service 👍,5,0,4.556.10005,2024-12-18 12:12:12,,,4.556.10005,4.0,0.5304562449455261,,Satisfied with the service 👍,5,0,4.556.10005,2024-12-18 12:12:12,,,4.556.10005,pos,pos,3,1.0
User_112,0.0,1.0,0.0,0.0,,Most of the uber drivers in Guwahati are charging more than the prescribed rate shown by the app.,5,0,4.556.10005,2024-12-18 12:07:35,,,4.556.10005,2.0,0.2914294898509979,,Most of the uber drivers in Guwahati are charging more than the prescribed rate shown by the app.,5,0,4.556.10005,2024-12-18 12:07:35,,,4.556.10005,neg,neu,3,3.0
User_113,0.0,0.671,0.329,0.9056,,"Hannah was great. She went above and beyond to assist my aunt from the hospital. I am in Rochester, Michigan, and needed help for her. Kudos Hannah!!!!",5,0,4.556.10005,2024-12-18 12:05:23,,,4.556.10005,5.0,0.760485827922821,,"Hannah was great. She went above and beyond to assist my aunt from the hospital. I am in Rochester, Michigan, and needed help for her. Kudos Hannah!!!!",5,0,4.556.10005,2024-12-18 12:05:23,,,4.556.10005,pos,pos,3,0.0
User_114,0.0,1.0,0.0,0.0,,Quick and reliable,4,0,4.556.10005,2024-12-18 12:04:52,,,4.556.10005,5.0,0.6450377106666565,,Quick and reliable,4,0,4.556.10005,2024-12-18 12:04:52,,,4.556.10005,pos,neu,3,1.0
User_115,0.0,0.0,1.0,0.4404,,good,5,0,4.556.10005,2024-12-18 12:02:27,,,4.556.10005,4.0,0.49696317315101624,,good,5,0,4.556.10005,2024-12-18 12:02:27,,,4.556.10005,pos,pos,3,1.0
User_116,0.0,0.58,0.42,0.4404,,"Good app, quick response rate",4,0,4.556.10005,2024-12-18 11:58:22,,,4.556.10005,4.0,0.5618571639060974,,"Good app, quick response rate",4,0,4.556.10005,2024-12-18 11:58:22,,,4.556.10005,pos,pos,3,0.0
User_117,0.0,0.517,0.483,0.4215,,Nice app fastest pickup..,5,0,4.556.10005,2024-12-18 11:56:59,,,4.556.10005,5.0,0.699789822101593,,Nice app fastest pickup..,5,0,4.556.10005,2024-12-18 11:56:59,,,4.556.10005,pos,pos,3,0.0
User_118,0.0,1.0,0.0,0.0,,Price jada ht,5,0,4.555.10003,2024-12-18 11:55:48,,,4.555.10003,5.0,0.3302460014820099,,Price jada ht,5,0,4.555.10003,2024-12-18 11:55:48,,,4.555.10003,pos,neu,3,0.0
User_119,0.0,1.0,0.0,0.0,,SUPAR,5,0,4.556.10005,2024-12-18 11:53:05,,,4.556.10005,5.0,0.25629130005836487,,SUPAR,5,0,4.556.10005,2024-12-18 11:53:05,,,4.556.10005,pos,neu,3,0.0
User_120,0.0,0.256,0.744,0.4404,,Good Service,5,0,,2024-12-18 11:51:39,,,,4.0,0.48900556564331055,,Good Service,5,0,,2024-12-18 11:51:39,,,,pos,pos,3,1.0
User_121,0.0,0.256,0.744,0.4404,,Good service,4,0,4.556.10005,2024-12-18 11:50:50,,,4.556.10005,4.0,0.48900556564331055,,Good service,4,0,4.556.10005,2024-12-18 11:50:50,,,4.556.10005,pos,pos,3,0.0
User_122,0.0,0.0,1.0,0.6249,,Great,5,0,4.556.10005,2024-12-18 11:46:28,,,4.556.10005,5.0,0.741083025932312,,Great,5,0,4.556.10005,2024-12-18 11:46:28,,,4.556.10005,pos,pos,3,0.0
User_123,0.0,0.204,0.796,0.5994,,Super ride,5,0,4.556.10005,2024-12-18 11:45:27,,,4.556.10005,5.0,0.7836488485336304,,Super ride,5,0,4.556.10005,2024-12-18 11:45:27,,,4.556.10005,pos,pos,3,0.0
User_124,0.0,0.633,0.367,0.4404,,Far Better than rapido and indrive,5,0,4.556.10005,2024-12-18 11:42:04,,,4.556.10005,5.0,0.6827874183654785,,Far Better than rapido and indrive,5,0,4.556.10005,2024-12-18 11:42:04,,,4.556.10005,pos,pos,3,0.0
User_125,0.0,0.0,1.0,0.4404,,Good,5,0,4.556.10005,2024-12-18 11:41:27,,,4.556.10005,4.0,0.49696317315101624,,Good,5,0,4.556.10005,2024-12-18 11:41:27,,,4.556.10005,pos,pos,3,1.0
User_126,0.0,0.508,0.492,0.4404,,He is a safe driving,5,0,4.528.10000,2024-12-18 11:35:51,,,4.528.10000,5.0,0.43764373660087585,,He is a safe driving,5,0,4.528.10000,2024-12-18 11:35:51,,,4.528.10000,pos,pos,3,0.0
User_127,0.055,0.945,0.0,-0.296,,"No te aceptan los viajes y encima literal cada 5 minutos tenes que estar haciendo la verificación de documento y rostro, una cargada. Nisiquiera tiene la opción para acordar un precio con los conductores lo que lleva a que algunos viajes sean imposibles",1,0,4.556.10005,2024-12-18 11:33:41,,,4.556.10005,1.0,0.41506922245025635,,"No te aceptan los viajes y encima literal cada 5 minutos tenes que estar haciendo la verificación de documento y rostro, una cargada. Nisiquiera tiene la opción para acordar un precio con los conductores lo que lleva a que algunos viajes sean imposibles",1,0,4.556.10005,2024-12-18 11:33:41,,,4.556.10005,neg,neg,1,0.0
User_128,0.0,1.0,0.0,0.0,,The driver was very skill full.,4,0,4.556.10005,2024-12-18 11:30:44,,,4.556.10005,5.0,0.5568867325782776,,The driver was very skill full.,4,0,4.556.10005,2024-12-18 11:30:44,,,4.556.10005,pos,neu,3,1.0
User_129,0.0,0.256,0.744,0.4404,,Good service,5,0,4.556.10005,2024-12-18 11:29:05,,,4.556.10005,4.0,0.48900556564331055,,Good service,5,0,4.556.10005,2024-12-18 11:29:05,,,4.556.10005,pos,pos,3,1.0
User_130,0.0,1.0,0.0,0.0,,Sober cab,5,0,4.555.10003,2024-12-18 11:26:47,,,4.555.10003,5.0,0.4870893061161041,,Sober cab,5,0,4.555.10003,2024-12-18 11:26:47,,,4.555.10003,pos,neu,3,0.0
User_131,0.0,0.32,0.68,0.7485,,It's very good & useful app,5,0,4.555.10003,2024-12-18 11:22:05,,,4.555.10003,5.0,0.5429495573043823,,It's very good & useful app,5,0,4.555.10003,2024-12-18 11:22:05,,,4.555.10003,pos,pos,3,0.0
User_132,0.0,1.0,0.0,0.0,,Very convenient,5,0,4.556.10005,2024-12-18 11:21:51,,,4.556.10005,5.0,0.6274972558021545,,Very convenient,5,0,4.556.10005,2024-12-18 11:21:51,,,4.556.10005,pos,neu,3,0.0
User_133,0.0,0.0,1.0,0.4404,,Good,5,0,4.556.10005,2024-12-18 11:16:31,,,4.556.10005,4.0,0.49696317315101624,,Good,5,0,4.556.10005,2024-12-18 11:16:31,,,4.556.10005,pos,pos,3,1.0
User_134,0.0,0.263,0.737,0.4215,,Nice app,5,0,4.556.10005,2024-12-18 11:14:10,,,4.556.10005,4.0,0.4852146506309509,,Nice app,5,0,4.556.10005,2024-12-18 11:14:10,,,4.556.10005,pos,pos,3,1.0
User_135,0.213,0.61,0.177,-0.0926,,Charges me $9.99 a month with nowhere to cancel.,1,0,4.556.10005,2024-12-18 11:14:03,,,4.556.10005,1.0,0.7666707634925842,,Charges me $9.99 a month with nowhere to cancel.,1,0,4.556.10005,2024-12-18 11:14:03,,,4.556.10005,neg,neg,1,0.0
User_136,0.0,0.256,0.744,0.4404,,Safe journey 🙂,4,0,4.556.10005,2024-12-18 11:05:23,,,4.556.10005,5.0,0.5179387331008911,,Safe journey 🙂,4,0,4.556.10005,2024-12-18 11:05:23,,,4.556.10005,pos,pos,3,1.0
User_137,0.0,1.0,0.0,0.0,,Price should be less,2,0,4.556.10005,2024-12-18 11:02:19,,,4.556.10005,3.0,0.44127872586250305,,Price should be less,2,0,4.556.10005,2024-12-18 11:02:19,,,4.556.10005,neu,neu,3,1.0
User_138,0.0,0.0,1.0,0.4404,,Good,5,0,4.556.10005,2024-12-18 10:59:37,,,4.556.10005,4.0,0.49696317315101624,,Good,5,0,4.556.10005,2024-12-18 10:59:37,,,4.556.10005,pos,pos,3,1.0
User_139,0.0,0.0,1.0,0.4404,,good,5,0,4.555.10003,2024-12-18 10:59:06,,,4.555.10003,4.0,0.49696317315101624,,good,5,0,4.555.10003,2024-12-18 10:59:06,,,4.555.10003,pos,pos,3,1.0
User_140,0.0,0.358,0.642,0.8012,,very good and I am very happy,5,0,4.556.10005,2024-12-18 10:58:51,,,4.556.10005,5.0,0.7343433499336243,,very good and I am very happy,5,0,4.556.10005,2024-12-18 10:58:51,,,4.556.10005,pos,pos,3,0.0
User_141,0.0,1.0,0.0,0.0,,Lacks too many things,1,0,,2024-12-18 10:58:26,,,,2.0,0.4820815622806549,,Lacks too many things,1,0,,2024-12-18 10:58:26,,,,neg,neu,3,1.0
User_142,0.0,0.351,0.649,0.5719,,Was excellent riding,5,0,4.556.10005,2024-12-18 10:54:02,,,4.556.10005,5.0,0.7126561999320984,,Was excellent riding,5,0,4.556.10005,2024-12-18 10:54:02,,,4.556.10005,pos,pos,3,0.0
User_143,0.165,0.696,0.139,-0.1513,,"Very bad experience, driver charge extra money. I contact custumar care, he says that we can not do anything",1,0,4.556.10005,2024-12-18 10:48:52,,,4.556.10005,1.0,0.8883746266365051,,"Very bad experience, driver charge extra money. I contact custumar care, he says that we can not do anything",1,0,4.556.10005,2024-12-18 10:48:52,,,4.556.10005,neg,neg,1,0.0
User_144,0.092,0.68,0.228,0.5574,,Nice app. Easy to book. But when a ride got canceled because Driver requested and trying again is picked by same Driver that can be avoided. Otherwise good,5,0,4.556.10005,2024-12-18 10:46:57,,,4.556.10005,4.0,0.54306960105896,,Nice app. Easy to book. But when a ride got canceled because Driver requested and trying again is picked by same Driver that can be avoided. Otherwise good,5,0,4.556.10005,2024-12-18 10:46:57,,,4.556.10005,pos,pos,3,1.0
User_145,0.0,0.476,0.524,0.5106,,Fast sarvice and comfortable,4,0,4.556.10005,2024-12-18 10:40:13,,,4.556.10005,5.0,0.5284945368766785,,Fast sarvice and comfortable,4,0,4.556.10005,2024-12-18 10:40:13,,,4.556.10005,pos,pos,3,1.0
User_146,0.207,0.674,0.119,-0.5499,,"Wrost apps before booking it's showing a price but after you arrive at the site, the price automatically doubles showing.... Bloody idiot uber .. Rapido and Ola are superior to Uber.",1,0,,2024-12-18 10:32:11,,,,1.0,0.326971173286438,,"Wrost apps before booking it's showing a price but after you arrive at the site, the price automatically doubles showing.... Bloody idiot uber .. Rapido and Ola are superior to Uber.",1,0,,2024-12-18 10:32:11,,,,neg,neg,1,0.0
User_147,0.0,0.611,0.389,0.7902,,My Best experience with auto uber. Thank you so much for this trip,5,0,4.556.10005,2024-12-18 10:21:15,,,4.556.10005,5.0,0.9201074838638306,,My Best experience with auto uber. Thank you so much for this trip,5,0,4.556.10005,2024-12-18 10:21:15,,,4.556.10005,pos,pos,3,0.0
User_148,0.0,0.0,1.0,0.4404,,Good,5,0,4.556.10005,2024-12-18 10:17:53,,,4.556.10005,4.0,0.49696317315101624,,Good,5,0,4.556.10005,2024-12-18 10:17:53,,,4.556.10005,pos,pos,3,1.0
User_149,0.0,1.0,0.0,0.0,,"In Bhubaneswar,Odisha area, the call option doesn't work.It does not connect at all.",4,0,4.556.10005,2024-12-18 10:04:50,,,4.556.10005,1.0,0.7639591097831726,,"In Bhubaneswar,Odisha area, the call option doesn't work.It does not connect at all.",4,0,4.556.10005,2024-12-18 10:04:50,,,4.556.10005,neg,neu,3,3.0
User_150,0.217,0.626,0.156,-0.3939,,worst app and drivers are cancelling the rides as they like and i am requesting the drivers to don't cancel the ride,1,0,4.556.10005,2024-12-18 10:04:29,,,4.556.10005,1.0,0.8225537538528442,,worst app and drivers are cancelling the rides as they like and i am requesting the drivers to don't cancel the ride,1,0,4.556.10005,2024-12-18 10:04:29,,,4.556.10005,neg,neg,1,0.0
User_151,0.0,0.0,1.0,0.4215,,Nice,5,0,4.556.10005,2024-12-18 10:03:41,,,4.556.10005,4.0,0.4368409216403961,,Nice,5,0,4.556.10005,2024-12-18 10:03:41,,,4.556.10005,pos,pos,3,1.0
User_152,0.0,0.0,0.0,0.0,,👍,5,0,,2024-12-18 10:00:57,,,,5.0,0.3085777759552002,,👍,5,0,,2024-12-18 10:00:57,,,,pos,neu,3,0.0
User_153,0.0,0.497,0.503,0.796,,"Very clear and simple to use, it's the best",5,0,4.556.10005,2024-12-18 09:53:36,,,4.556.10005,5.0,0.7620726823806763,,"Very clear and simple to use, it's the best",5,0,4.556.10005,2024-12-18 09:53:36,,,4.556.10005,pos,pos,3,0.0
User_154,0.0,0.0,1.0,0.4404,,Good,5,0,4.556.10005,2024-12-18 09:50:30,,,4.556.10005,4.0,0.49696317315101624,,Good,5,0,4.556.10005,2024-12-18 09:50:30,,,4.556.10005,pos,pos,3,1.0
User_155,0.028,0.837,0.136,0.8805,,Two words: [cheap] grocery delivery! Glad I checked Uber on a whim one day while I was in a Lyft and found it's really expanded what it is. Definitely not what it was 10 years ago. (An expensive ride request app.) They roll out offers all the time. My grocery pick up from my local store costs about $6 which is awesome when I need my items asap and can't get immediate delivery from store. I plan to try more of what they offer. A big help since losing my car,5,0,4.556.10005,2024-12-18 09:41:11,,,4.556.10005,2.0,0.2997215688228607,,Two words: [cheap] grocery delivery! Glad I checked Uber on a whim one day while I was in a Lyft and found it's really expanded what it is. Definitely not what it was 10 years ago. (An expensive ride request app.) They roll out offers all the time. My grocery pick up from my local store costs about $6 which is awesome when I need my items asap and can't get immediate delivery from store. I plan to try more of what they offer. A big help since losing my car,5,0,4.556.10005,2024-12-18 09:41:11,,,4.556.10005,neg,pos,3,3.0
User_156,0.0,0.0,1.0,0.5859,,Wow,5,0,4.537.10000,2024-12-18 09:37:42,,,4.537.10000,5.0,0.6995609998703003,,Wow,5,0,4.537.10000,2024-12-18 09:37:42,,,4.537.10000,pos,pos,3,0.0
User_157,0.0,0.58,0.42,0.4404,,Convenient and easy to assess.,5,0,4.556.10005,2024-12-18 09:30:15,,,4.556.10005,5.0,0.4746488630771637,,Convenient and easy to assess.,5,0,4.556.10005,2024-12-18 09:30:15,,,4.556.10005,pos,pos,3,0.0
